transaction_id,timestamp,sender_account,receiver_account,amount,currency,sender_country,receiver_country,transaction_type,channel
TXN0033714,2025-03-22 13:34:01,ACC102712,ACC101518,1107.82,GBP,France,Canada,withdrawal,online_transfer
TXN0047690,2025-06-10 13:08:40,ACC101505,ACC100208,631.59,GBP,Australia,Netherlands,transfer,mobile_app
TXN0011760,2025-01-26 00:09:39,ACC102451,ACC100325,215.61,GBP,France,Spain,withdrawal,wire_transfer
TXN0042733,2025-09-17 22:31:33,ACC100575,ACC100639,278.15,GBP,Spain,France,withdrawal,mobile_app
TXN0030031,2025-07-23 20:47:53,ACC100264,ACC100313,1642.59,GBP,Ireland,Germany,deposit,card_payment
TXN0052925,2025-01-22 21:19:23,ACC102843,ACC100649,171.83,GBP,USA,France,payment,online_transfer
TXN0039349,2025-03-19 08:49:14,ACC101059,ACC102496,68.07,GBP,Netherlands,United States,withdrawal,atm_withdrawal
TXN0050198,2025-03-01 05:04:09,ACC102403,ACC102950,75.4,GBP,Australia,Ireland,transfer,atm_withdrawal
TXN0040727,2025-12-16 02:31:42,ACC100214,ACC102320,256.58,GBP,Netherlands,France,transfer,mobile_app
TXN0017615,2025-01-16 21:53:01,ACC100435,ACC102523,114.99,GBP,United States,Australia,withdrawal,atm_withdrawal
TXN0059196,2025-04-29 16:02:31,ACC101873,ACC102637,72.54,GBP,Canada,United Kingdom,deposit,atm_withdrawal
TXN0046942,2025-07-30 06:56:31,ACC100023,ACC102193,287.88,GBP,Ireland,Australia,deposit,wire_transfer
TXN0035771,2025-12-28 19:00:18,ACC102099,ACC101365,178.05,GBP,Australia,Ireland,withdrawal,mobile_app
TXN0024599,2025-09-01 15:01:57,ACC101348,ACC100179,248.19,GBP,France,France,transfer,card_payment
TXN0011978,2025-05-12 17:55:21,ACC100029,ACC101611,198.53,GBP,Spain,Australia,transfer,online_transfer
TXN0044484,2025-12-04 19:47:16,ACC100583,ACC102126,1948.75,GBP,Australia,Spain,transfer,card_payment
TXN0019747,11/06/2025 09:22,ACC100594,ACC101285,,GBP,,Netherlands,payment,
TXN0038157,2025-12-17 13:25:11,ACC101477,ACC100145,417.6,GBP,Spain,United States,transfer,wire_transfer
TXN0012055,2025-04-05 11:06:22,ACC102286,ACC101105,114.88,GBP,Canada,U.K.,withdrawal,
TXN0052977,2025-02-17 11:12:23,ACC100986,ACC100732,478.61,GBP,United States,Spain,payment,mobile_app
TXN0034077,2025-02-06 15:28:00,ACC102186,ACC101899,139.59,GBP,Germany,France,withdrawal,card_payment
TXN0011345,2025-02-21 12:46:04,ACC102884,ACC100814,394.56,GBP,Canada,United States,withdrawal,online_transfer
TXN0019859,2025-05-23 20:30:35,ACC102787,ACC101849,163.01,GBP,United States,Spain,payment,card_payment
TXN0031115,2025-02-06 14:46:36,ACC102162,ACC100838,2859.77,GBP,United kingdom,France,deposit,wire_transfer
TXN0002196,07/04/2025 18:07,ACC102695,ACC100144,1448.53,GBP,Netherlands,Netherlands,payment,wire_transfer
TXN0004566,2025-03-12 07:55:12,ACC100271,ACC100133,251.57,GBP,Spain,Germany,payment,online_transfer
TXN0024124,2025-10-01 07:35:05,ACC100761,ACC101615,830.35,GBP,Germany,Malta,transfer,online_transfer
TXN0031891,2025-11-15 16:25:33,ACC102589,ACC101852,131.24,GBP,United Kingdom,Canada,withdrawal,mobile_app
TXN0036737,2025-11-23 08:31:06,ACC102574,ACC102416,93.56,GBP,Germany,united states,deposit,online_transfer
TXN0035282,2025-07-04 22:17:04,ACC102588,ACC101505,141.31,GBP,Netherlands,Australia,transfer,mobile_app
TXN0021248,2025-08-11 16:37:00,ACC102085,ACC101711,1596.8,GBP,Germany,United kingdom,deposit,card_payment
TXN0031095,2025-06-11 14:21:42,ACC100885,ACC100295,64.5,GBP,France,US,withdrawal,card_payment
TXN0012577,2025-04-04 12:08:28,ACC101093,ACC101020,424.69,GBP,Australia,United States,withdrawal,mobile_app
TXN0042048,2025-07-01 13:41:47,ACC100969,ACC102337,684.65,GBP,Canada,United States,deposit,atm_withdrawal
TXN0015754,2025-04-06 09:49:20,ACC102815,ACC100061,147.65,GBP,Spain,United Kingdom,deposit,online_transfer
TXN0047013,16/01/2025 16:25,ACC101631,ACC102415,83.74,GBP,Cayman Islands,Ireland,withdrawal,wire_transfer
TXN0052845,2025-07-14 05:35:11,ACC102383,ACC101330,640.25,GBP,Ireland,United Kingdom,deposit,mobile_app
TXN0042026,2025-06-22 23:20:57,ACC102478,ACC101330,133.98,GBP,Netherlands,United Kingdom,transfer,wire_transfer
TXN0022611,21/09/2025 06:16,ACC101010,ACC100301,413.3,GBP,Ireland,Spain,transfer,online_transfer
TXN0022375,2025-05-09 16:35:17,ACC102757,ACC101796,313.96,GBP,France,Spain,deposit,online_transfer
TXN0041473,2025-03-01 01:12:46,ACC101495,ACC100598,96.01,GBP,France,Spain,deposit,online_transfer
TXN0008791,2025-06-05 13:59:20,ACC101069,ACC102179,449.67,GBP,Canada,United Kingdom,withdrawal,mobile_app
TXN0028264,2025-06-07 00:13:34,ACC102261,ACC100564,155.95,GBP,France,United States,deposit,mobile_app
TXN0056371,2025-02-17 07:48:50,ACC101112,ACC102268,266.5,GBP,Australia,Netherlands,transfer,wire_transfer
TXN0012881,2025-01-27 23:13:35,ACC100907,ACC100983,43.03,GBP,United States,Ireland,withdrawal,online_transfer
TXN0020369,2025-07-02 19:55:27,ACC102694,ACC101902,167.89,GBP,Ireland,Ireland,withdrawal,online_transfer
TXN0021390,2025-08-17 06:34:17,ACC101520,ACC102296,26.55,GBP,Canada,France,transfer,wire_transfer
TXN0011249,2025-11-19 08:25:09,ACC100342,ACC102102,198.24,GBP,,Ireland,transfer,
TXN0009777,2025-11-14 00:20:55,ACC100453,ACC101959,1195.83,GBP,Ireland,Australia,deposit,online_transfer
TXN0051062,2025-12-29 06:04:52,ACC100974,ACC102557,88.34,GBP,,Spain,transfer,
TXN0051476,2025-02-03 08:41:30,ACC101122,ACC102749,324.16,GBP,Netherlands,united states,transfer,online_transfer
TXN0005257,2025-07-28 08:26:42,ACC102291,ACC100216,41.06,GBP,United States,Australia,withdrawal,mobile_app
TXN0025179,2025-01-24 01:15:34,ACC100703,ACC100807,83.56,GBP,Spain,Germany,withdrawal,online_transfer
TXN0059412,2025-06-24 06:43:04,ACC102317,ACC101872,,GBP,,Canada,withdrawal,
TXN0013932,2025-08-15 04:32:21,ACC101113,ACC101697,204.71,GBP,Germany,France,withdrawal,online_transfer
TXN0005322,2025-12-13 10:48:56,ACC100143,ACC102600,222.95,GBP,Australia,United States,withdrawal,online_transfer
TXN0011586,2025-04-10 10:34:55,ACC102804,ACC100157,138.87,GBP,Spain,Spain,deposit,wire_transfer
TXN0029482,2025-05-31 08:50:19,ACC101958,ACC100362,241.37,GBP,Ireland,Germany,deposit,wire_transfer
TXN0059853,2025-02-09 23:46:37,ACC101042,ACC102124,868.83,GBP,Ireland,Australia,deposit,atm_withdrawal
TXN0055089,2025-01-21 02:57:22,ACC102980,ACC102109,34.6,GBP,United States,United States,withdrawal,card_payment
TXN0036069,2025-09-21 14:05:02,ACC100078,ACC100060,308.28,GBP,United Kingdom,Germany,deposit,atm_withdrawal
TXN0057889,2025-11-07 20:29:33,ACC100585,ACC100811,409.48,GBP,Germany,Ireland,withdrawal,online_transfer
TXN0023227,2025-09-04 08:58:04,ACC100591,ACC100997,455.5,GBP,Netherlands,United States,withdrawal,card_payment
TXN0012041,2025-08-22 05:02:19,ACC100052,ACC101378,151.43,GBP,United Kingdom,Panama,withdrawal,mobile_app
TXN0038174,2025-06-14 04:39:35,ACC100030,ACC101287,418.28,GBP,Netherlands,United Kingdom,payment,online_transfer
TXN0026751,2025-11-10 18:40:27,ACC101395,ACC101466,657.15,GBP,,Australia,withdrawal,
TXN0033480,2025-11-13 11:07:11,ACC100407,ACC102887,96.77,GBP,Australia,United Kingdom,transfer,card_payment
TXN0005783,2025-03-20 23:56:01,ACC102351,ACC100511,372.74,GBP,France,United States,deposit,atm_withdrawal
TXN0004409,2025-08-15 14:22:30,ACC102540,ACC101091,72.73,GBP,Ireland,Australia,payment,card_payment
TXN0011688,2025-12-21 16:56:53,ACC101619,ACC102033,478.43,GBP,Spain,France,payment,online_transfer
TXN0038688,2025-04-08 21:52:04,ACC101599,ACC102664,923.53,GBP,Spain,Germany,payment,atm_withdrawal
TXN0042782,2025-08-17 03:51:58,ACC100095,ACC100227,287.05,GBP,France,United Kingdom,deposit,online_transfer
TXN0053539,2025-03-23 01:45:30,ACC100732,ACC100149,1477.27,GBP,Spain,Netherlands,withdrawal,mobile_app
TXN0038179,2025-01-13 18:04:47,ACC100280,ACC101891,1426.27,GBP,Ireland,France,deposit,card_payment
TXN0005574,2025-09-25 14:12:46,ACC101359,ACC102314,101.88,GBP,United States,Australia,deposit,wire_transfer
TXN0016934,2025-11-30 03:44:38,ACC102802,ACC100030,53.18,GBP,Netherlands,Netherlands,withdrawal,card_payment
TXN0035825,2025-06-13 17:19:03,ACC100394,ACC101682,195.59,GBP,Canada,Australia,deposit,mobile_app
TXN0036009,2025-10-13 23:25:12,ACC101074,ACC102591,914.19,GBP,Spain,United Kingdom,payment,online_transfer
TXN0031498,2025-07-11 21:17:29,ACC101187,ACC101442,248.23,GBP,Ireland,United Kingdom,withdrawal,atm_withdrawal
TXN0053676,2025-05-06 08:30:32,ACC100517,ACC100716,681.18,GBP,Germany,Spain,withdrawal,atm_withdrawal
TXN0054405,2025-10-11 15:58:12,ACC100039,ACC100635,49.89,GBP,Canada,Australia,deposit,wire_transfer
TXN0052197,14/07/2025 04:31,ACC101377,ACC100566,593.4,GBP,Australia,Spain,withdrawal,mobile_app
TXN0008493,2025-04-14 16:27:56,ACC102243,ACC101198,516.98,GBP,,United Kingdom,withdrawal,
TXN0057192,2025-09-04 06:52:45,ACC101649,ACC102262,318.35,GBP,Australia,Netherlands,transfer,atm_withdrawal
TXN0019648,2025-08-17 13:13:32,ACC101888,ACC100910,66.2,GBP,Canada,United States,payment,atm_withdrawal
TXN0042089,2025-05-02 22:03:38,ACC100742,ACC101350,109.53,GBP,Canada,U.S.A.,withdrawal,online_transfer
TXN0053591,2025-03-31 19:46:59,ACC102371,ACC100864,294.5,GBP,Netherlands,Spain,transfer,card_payment
TXN0048373,2025-11-13 05:27:28,ACC100004,ACC102363,69.45,GBP,United Kingdom,United Kingdom,withdrawal,card_payment
TXN0041212,2025-10-13 00:39:12,ACC102159,ACC101728,316.55,GBP,Spain,Germany,payment,mobile_app
TXN0043877,2025-10-28 03:40:22,ACC100766,ACC101747,93.81,GBP,Canada,France,deposit,wire_transfer
TXN0047279,2025-02-26 12:51:10,ACC100829,ACC101064,210.66,GBP,Germany,Spain,transfer,mobile_app
TXN0032471,2025-12-26 02:37:36,ACC102682,ACC101169,12.0,GBP,Ireland,US,transfer,card_payment
TXN0018482,2025-10-02 07:46:07,ACC100241,ACC100249,481.67,GBP,U.K.,United States,payment,atm_withdrawal
TXN0044999,2025-03-03 22:51:38,ACC100248,ACC101452,42.57,GBP,Canada,U.S.A.,transfer,card_payment
TXN0023385,2025-01-25 11:00:10,ACC101227,ACC100230,58.75,GBP,Netherlands,uk,deposit,online_transfer
TXN0054763,2025-07-11 16:09:11,ACC100410,ACC100064,56.98,GBP,Germany,France,withdrawal,mobile_app
TXN0040060,2025-09-11 23:42:12,ACC102499,ACC100254,195.86,GBP,United Kingdom,Canada,transfer,mobile_app
TXN0059633,2025-10-28 10:33:08,ACC100458,ACC100750,419.47,GBP,Germany,Ireland,transfer,mobile_app
TXN0036439,2025-05-15 13:49:29,ACC100080,ACC100060,63.35,GBP,Netherlands,Germany,payment,atm_withdrawal
TXN0059420,2025-10-24 16:41:20,ACC100565,ACC100265,1015.68,GBP,United States,Canada,transfer,wire_transfer
TXN0037909,2025-01-02 16:11:28,ACC101865,ACC101891,211.45,GBP,United Kingdom,France,payment,mobile_app
TXN0043397,2025-02-19 07:19:28,ACC100104,ACC101673,424.91,GBP,Ireland,Ireland,transfer,atm_withdrawal
TXN0020800,2025-07-28 03:53:01,ACC101424,ACC100747,110.85,GBP,Germany,Canada,withdrawal,mobile_app
TXN0041093,19/01/2025 23:02,ACC101760,ACC100251,316.95,GBP,United kingdom,Netherlands,deposit,wire_transfer
TXN0041708,2025-05-27 01:13:23,ACC102767,ACC101062,87.49,GBP,Germany,United States,deposit,card_payment
TXN0026872,2025-05-27 16:00:58,ACC102605,ACC100161,212.61,GBP,United Kingdom,Australia,payment,atm_withdrawal
TXN0010394,2025-08-02 16:37:43,ACC102590,ACC102253,1012.0,GBP,United States,Germany,transfer,atm_withdrawal
TXN0056823,2025-03-21 01:28:03,ACC101161,ACC100913,37.69,GBP,United States,Netherlands,transfer,wire_transfer
TXN0002934,2025-03-25 22:03:53,ACC102792,ACC100514,57.91,GBP,Canada,France,withdrawal,card_payment
TXN0010794,2025-05-25 15:09:42,ACC101096,ACC101319,16.65,GBP,Netherlands,Canada,deposit,online_transfer
TXN0048075,2025-07-24 12:27:56,ACC102084,ACC101845,571.27,GBP,Netherlands,U.S.A.,payment,online_transfer
TXN0004311,2025-11-29 19:46:44,ACC100460,ACC101709,676.19,GBP,Spain,Netherlands,transfer,card_payment
TXN0014691,2025-04-06 23:53:38,ACC101708,ACC102385,594.39,GBP,Australia,Spain,withdrawal,atm_withdrawal
TXN0039365,2025-02-24 20:58:55,ACC100270,ACC102720,938.81,GBP,Canada,United Kingdom,deposit,wire_transfer
TXN0021371,2025-10-28 06:50:12,ACC100262,ACC101673,133.57,GBP,Netherlands,Ireland,withdrawal,card_payment
TXN0026986,2025-06-23 19:35:34,ACC101235,ACC102295,357.02,GBP,Netherlands,Spain,withdrawal,online_transfer
TXN0001353,2025-06-15 00:36:34,ACC102357,ACC102157,251.33,GBP,Canada,Spain,withdrawal,card_payment
TXN0012489,2025-01-22 18:41:02,ACC102258,ACC102481,248.4,GBP,United States,Ireland,withdrawal,online_transfer
TXN0021217,2025-01-04 06:55:15,ACC100091,ACC102290,60.21,GBP,Australia,Australia,transfer,online_transfer
TXN0005752,2025-10-13 23:19:37,ACC100500,ACC100590,36.77,GBP,Spain,United Kingdom,payment,card_payment
TXN0051933,2025-09-21 20:14:28,ACC100307,ACC100309,1206.83,GBP,Australia,Germany,payment,mobile_app
TXN0037066,2025-06-07 22:23:06,ACC102840,ACC102049,378.62,GBP,Australia,France,deposit,wire_transfer
TXN0056033,2025-03-15 02:13:23,ACC102356,ACC101923,1895.44,GBP,Germany,UK,withdrawal,atm_withdrawal
TXN0024406,2025-07-06 15:58:28,ACC100918,ACC100423,148.06,GBP,Spain,uk,payment,mobile_app
TXN0016440,2025-12-05 14:19:02,ACC100979,ACC100643,20.68,GBP,Australia,Netherlands,withdrawal,wire_transfer
TXN0003412,22/06/2025 10:00,ACC102692,ACC100878,175.79,GBP,Germany,Spain,deposit,online_transfer
TXN0010416,2025-11-22 14:29:53,ACC102978,ACC101377,123.02,GBP,France,Australia,withdrawal,online_transfer
TXN0019239,2025-12-20 17:11:24,ACC102301,ACC101550,79.09,GBP,Canada,Spain,payment,online_transfer
TXN0000400,2025-06-26 03:01:39,ACC100500,ACC102052,229.06,GBP,Spain,Spain,transfer,online_transfer
TXN0035754,2025-11-17 16:46:28,ACC102607,ACC102808,288.59,GBP,Spain,United Kingdom,transfer,wire_transfer
TXN0045532,2025-09-22 02:27:32,ACC100238,ACC102741,1336.25,GBP,United Kingdom,Germany,withdrawal,online_transfer
TXN0016043,2025-04-02 04:35:42,ACC100228,ACC100687,170.95,GBP,Australia,Australia,payment,mobile_app
TXN0043019,2025-09-26 04:09:59,ACC100252,ACC101426,130.94,GBP,United States,Spain,payment,wire_transfer
TXN0039373,2025-06-22 12:41:04,ACC100310,ACC102304,265.14,GBP,France,Ireland,transfer,wire_transfer
TXN0021182,2025-10-10 03:47:16,ACC100185,ACC102392,91.52,GBP,Malta,Germany,withdrawal,wire_transfer
TXN0030255,2025-03-01 00:28:18,ACC100459,ACC100587,402.01,GBP,Germany,France,deposit,online_transfer
TXN0025570,2025-11-13 17:14:39,ACC101359,ACC101088,41.42,GBP,USA,Germany,transfer,wire_transfer
TXN0026205,2025-05-17 12:19:54,ACC101050,ACC102444,629.94,GBP,Ireland,Canada,deposit,card_payment
TXN0004846,2025-06-20 07:18:49,ACC100742,ACC102950,192.75,GBP,Canada,Ireland,withdrawal,mobile_app
TXN0024386,07/08/2025 05:47,ACC100616,ACC102829,230.88,GBP,Spain,France,withdrawal,wire_transfer
TXN0048279,2025-09-11 02:31:43,ACC101336,ACC102182,332.97,GBP,United States,Germany,withdrawal,atm_withdrawal
TXN0042367,2025-05-18 19:05:25,ACC102593,ACC102409,78.54,GBP,United States,Germany,payment,mobile_app
TXN0012664,2025-05-12 09:13:26,ACC101939,ACC100614,269.63,GBP,Australia,United States,transfer,mobile_app
TXN0006554,2025-10-21 07:13:07,ACC100783,ACC102945,332.86,GBP,Australia,Netherlands,deposit,online_transfer
TXN0041548,2025-07-04 18:42:11,ACC100100,ACC100501,470.54,GBP,Spain,Spain,transfer,atm_withdrawal
TXN0029401,2025-01-12 07:13:47,ACC102773,ACC100051,616.28,GBP,Netherlands,France,deposit,online_transfer
TXN0055530,2025-01-10 02:28:53,ACC101745,ACC101699,669.46,GBP,,United States,transfer,
TXN0051986,2025-09-26 20:20:44,ACC101338,ACC100872,124.18,GBP,Australia,Germany,transfer,online_transfer
TXN0043565,2025-05-04 23:09:54,ACC100883,ACC102566,28.88,GBP,Spain,Canada,transfer,card_payment
TXN0038549,2025-01-12 20:30:11,ACC100113,ACC102373,109.26,GBP,Canada,Seychelles,deposit,wire_transfer
TXN0045009,2025-09-22 11:48:36,ACC100415,ACC101548,115.4,GBP,Australia,Canada,deposit,online_transfer
TXN0019657,2025-12-18 11:35:48,ACC100421,ACC100059,195.26,GBP,Australia,United Kingdom,deposit,online_transfer
TXN0046715,17/05/2025 18:23,ACC100455,ACC100498,379.71,GBP,France,Australia,withdrawal,card_payment
TXN0000597,2025-12-26 13:57:31,ACC101458,ACC100626,354.86,GBP,United Kingdom,Germany,withdrawal,online_transfer
TXN0001102,2025-12-23 09:58:04,ACC102349,ACC101403,192.16,GBP,Spain,Spain,payment,card_payment
TXN0007233,2025-07-04 00:33:30,ACC101608,ACC101984,545.94,GBP,Ireland,Ireland,payment,card_payment
TXN0058087,2025-08-01 21:17:15,ACC101280,ACC101027,98.37,GBP,Germany,Australia,deposit,mobile_app
TXN0051029,2025-10-20 01:51:43,ACC100451,ACC102693,380.04,GBP,,United States,transfer,
TXN0044504,2025-04-14 16:05:23,ACC102506,ACC100072,55.25,GBP,United States,United States,deposit,wire_transfer
TXN0031106,2025-07-01 07:56:16,ACC100847,ACC102403,181.83,GBP,Germany,Australia,transfer,card_payment
TXN0000519,2025-07-10 05:42:45,ACC102808,ACC101091,169.11,GBP,United Kingdom,Australia,payment,online_transfer
TXN0034523,2025-03-03 02:41:11,ACC102747,ACC101690,507.38,GBP,Germany,France,transfer,card_payment
TXN0037276,2025-05-27 13:28:41,ACC102402,ACC102301,629.43,GBP,Germany,Canada,transfer,online_transfer
TXN0034131,2025-01-11 00:27:21,ACC101119,ACC101610,154.95,GBP,Ireland,France,deposit,atm_withdrawal
TXN0045687,2025-02-14 23:59:11,ACC100288,ACC101269,55.32,GBP,Germany,Germany,payment,atm_withdrawal
TXN0040719,2025-10-10 15:59:10,ACC102413,ACC101245,400.07,GBP,Spain,Netherlands,deposit,online_transfer
TXN0048877,2025-01-31 00:36:31,ACC101198,ACC102335,76.95,GBP,United Kingdom,Canada,deposit,atm_withdrawal
TXN0005263,2025-08-14 19:50:22,ACC102828,ACC100290,524.59,GBP,Canada,Seychelles,withdrawal,mobile_app
TXN0033837,2025-02-26 16:17:35,ACC101204,ACC102302,102.34,GBP,Canada,Ireland,withdrawal,online_transfer
TXN0047952,2025-10-17 10:35:50,ACC102355,ACC100161,1241.05,GBP,France,Australia,transfer,atm_withdrawal
TXN0008419,2025-01-16 02:08:53,ACC101734,ACC100762,127.2,GBP,Germany,Australia,transfer,card_payment
TXN0017463,2025-09-07 23:18:16,ACC102183,ACC102105,330.7,GBP,Canada,Ireland,deposit,mobile_app
TXN0052222,2025-09-22 02:03:55,ACC100144,ACC100035,169.93,GBP,Netherlands,Canada,withdrawal,card_payment
TXN0026784,2025-05-22 04:34:51,ACC101398,ACC100114,177.74,GBP,Spain,Canada,transfer,wire_transfer
TXN0022995,2025-08-03 09:16:18,ACC100842,ACC100738,659.56,GBP,United Kingdom,Ireland,transfer,atm_withdrawal
TXN0024230,2025-09-02 08:19:18,ACC101824,ACC100517,539.89,GBP,United kingdom,Germany,deposit,wire_transfer
TXN0032694,2025-05-05 02:12:03,ACC102609,ACC100632,57.17,GBP,Australia,Spain,withdrawal,online_transfer
TXN0000665,2025-07-05 01:59:47,ACC100948,ACC101637,59.74,GBP,United Kingdom,Netherlands,payment,mobile_app
TXN0031320,2025-10-23 02:38:14,ACC100668,ACC100700,114.48,GBP,Ireland,Ireland,deposit,mobile_app
TXN0052455,2025-12-30 11:26:29,ACC101352,ACC102664,90.59,GBP,Germany,Germany,transfer,mobile_app
TXN0013796,2025-02-25 19:56:51,ACC101031,ACC100057,310.29,GBP,United Kingdom,Spain,transfer,mobile_app
TXN0058756,2025-02-10 12:03:15,ACC102391,ACC102947,468.41,GBP,Canada,Canada,deposit,wire_transfer
TXN0054147,2025-09-13 05:38:06,ACC100190,ACC100841,330.22,GBP,France,Germany,withdrawal,card_payment
TXN0029171,2025-09-08 18:44:28,ACC102259,ACC100833,791.43,GBP,Germany,Spain,transfer,atm_withdrawal
TXN0025605,17/02/2025 01:53,ACC101150,ACC101231,448.47,GBP,Canada,France,deposit,online_transfer
TXN0034467,2025-06-07 19:45:26,ACC102748,ACC100695,185.67,GBP,Netherlands,Ireland,withdrawal,atm_withdrawal
TXN0028419,2025-07-23 00:56:39,ACC101876,ACC100724,1835.62,GBP,Spain,Ireland,payment,atm_withdrawal
TXN0044932,2025-01-30 00:58:07,ACC101824,ACC101633,283.23,GBP,uk,Canada,payment,online_transfer
TXN0018261,2025-09-12 13:38:04,ACC101982,ACC101634,56.58,GBP,Canada,Australia,transfer,online_transfer
TXN0052381,2025-01-06 20:18:18,ACC101093,ACC101126,153.81,GBP,Australia,France,withdrawal,mobile_app
TXN0023704,2025-05-13 12:28:07,ACC101404,ACC101296,219.54,GBP,uk,Ireland,deposit,card_payment
TXN0056541,2025-03-11 04:18:39,ACC102912,ACC100234,228.57,GBP,France,France,withdrawal,card_payment
TXN0023184,2025-12-07 19:44:35,ACC101348,ACC101244,56.73,GBP,France,Netherlands,transfer,wire_transfer
TXN0037684,2025-02-04 01:43:55,ACC100073,ACC100439,29.94,GBP,Ireland,Australia,transfer,
TXN0007065,2025-05-02 09:30:37,ACC101788,ACC100726,38.73,GBP,Australia,United Kingdom,payment,mobile_app
TXN0059177,2025-09-11 07:13:25,ACC102555,ACC102540,591.24,GBP,Netherlands,Ireland,deposit,card_payment
TXN0002979,2025-01-11 17:27:46,ACC102503,ACC102638,59.29,GBP,Netherlands,Spain,transfer,online_transfer
TXN0016988,2025-01-01 07:47:14,ACC101870,ACC100879,109.92,GBP,Australia,Germany,transfer,online_transfer
TXN0013750,2025-04-01 07:14:34,ACC102915,ACC101611,3646.54,GBP,Germany,Australia,transfer,wire_transfer
TXN0041758,2025-09-18 13:57:27,ACC100801,ACC101018,256.1,GBP,Spain,Australia,payment,online_transfer
TXN0006861,2025-01-09 06:24:29,ACC102294,ACC100302,369.84,GBP,Australia,Germany,payment,card_payment
TXN0008168,2025-12-14 16:26:21,ACC101123,ACC100027,125.06,GBP,Canada,U.K.,payment,card_payment
TXN0018897,2025-06-07 07:34:37,ACC100060,ACC102329,1014.56,GBP,Germany,Canada,withdrawal,mobile_app
TXN0032450,2025-03-26 17:43:43,ACC102742,ACC102861,896.37,GBP,Canada,France,withdrawal,mobile_app
TXN0008128,2025-06-24 10:48:15,ACC102935,ACC101282,526.53,GBP,United States,France,withdrawal,card_payment
TXN0029011,2025-01-09 19:48:18,ACC100508,ACC102937,106.41,GBP,Netherlands,Netherlands,payment,wire_transfer
TXN0043876,2025-10-04 23:10:22,ACC100084,ACC101742,516.11,GBP,Ireland,France,transfer,mobile_app
TXN0046412,2025-03-22 12:15:07,ACC101055,ACC102467,98.66,GBP,Ireland,Germany,transfer,mobile_app
TXN0016475,16/03/2025 07:43,ACC102987,ACC100769,106.97,GBP,Netherlands,France,transfer,mobile_app
TXN0048137,2025-03-20 02:43:29,ACC102206,ACC100212,920.89,GBP,United Kingdom,Seychelles,payment,atm_withdrawal
TXN0020229,2025-06-08 05:10:38,ACC102034,ACC101438,362.62,GBP,Germany,Australia,deposit,atm_withdrawal
TXN0027250,2025-02-20 07:59:13,ACC102551,ACC101805,373.46,GBP,France,United Kingdom,deposit,online_transfer
TXN0041152,2025-05-26 11:39:06,ACC102479,ACC100921,129.63,GBP,Spain,Netherlands,deposit,online_transfer
TXN0038014,2025-03-22 12:18:45,ACC101154,ACC100418,399.67,GBP,France,Canada,withdrawal,card_payment
TXN0046232,2025-10-03 17:23:16,ACC102303,ACC100593,115.98,GBP,Spain,Netherlands,payment,wire_transfer
TXN0039709,2025-06-30 08:52:41,ACC101288,ACC101342,226.73,GBP,United States,United Kingdom,deposit,atm_withdrawal
TXN0036664,2025-05-26 03:02:21,ACC100911,ACC102418,789.5,GBP,Spain,Ireland,transfer,atm_withdrawal
TXN0059898,2025-02-21 08:06:30,ACC100289,ACC102395,544.65,GBP,Canada,Netherlands,payment,mobile_app
TXN0017733,2025-01-20 05:02:46,ACC100549,ACC101413,54.83,GBP,Australia,France,payment,mobile_app
TXN0034489,2025-06-06 18:47:51,ACC101401,ACC101379,303.97,GBP,Netherlands,Canada,withdrawal,atm_withdrawal
TXN0038674,2025-07-30 08:37:26,ACC100088,ACC101525,338.38,GBP,Ireland,United Kingdom,payment,online_transfer
TXN0036545,13/08/2025 13:40,ACC101574,ACC102799,282.03,GBP,Australia,Ireland,deposit,card_payment
TXN0015210,2025-03-21 21:45:58,ACC100783,ACC101421,231.26,GBP,Australia,US,transfer,card_payment
TXN0015722,2025-01-27 23:30:19,ACC102180,ACC100592,210.16,GBP,United States,U.S.A.,payment,mobile_app
TXN0052961,2025-08-11 06:20:17,ACC102092,ACC101796,311.13,GBP,United Kingdom,Spain,payment,atm_withdrawal
TXN0004050,2025-06-26 07:47:59,ACC101737,ACC102514,146.03,GBP,Spain,Ireland,deposit,atm_withdrawal
TXN0033382,2025-12-04 16:33:42,ACC102898,ACC102210,460.68,GBP,Ireland,USA,deposit,mobile_app
TXN0045048,2025-10-18 14:17:22,ACC101422,ACC102424,586.5,GBP,Canada,France,deposit,wire_transfer
TXN0013894,2025-10-31 10:51:07,ACC102287,ACC100310,246.11,GBP,Netherlands,France,withdrawal,card_payment
TXN0040473,2025-01-02 08:33:57,ACC102135,ACC100238,323.59,GBP,Panama,United Kingdom,deposit,atm_withdrawal
TXN0016956,11/06/2025 00:38,ACC102737,ACC100820,286.26,GBP,Spain,Canada,deposit,card_payment
TXN0044997,2025-09-23 10:59:04,ACC100500,ACC100761,255.75,GBP,Spain,Germany,deposit,wire_transfer
TXN0019965,2025-02-12 10:26:30,ACC102020,ACC100776,170.23,GBP,Netherlands,Spain,transfer,mobile_app
TXN0039873,2025-10-16 18:53:59,ACC102943,ACC100064,1720.71,GBP,Spain,France,transfer,wire_transfer
TXN0006372,2025-11-14 06:17:22,ACC102967,ACC100318,48.51,GBP,France,united states,transfer,card_payment
TXN0007244,2025-12-14 02:30:01,ACC100023,ACC101829,62.41,GBP,Ireland,Seychelles,payment,mobile_app
